objectid,filename,title,format,youtubeid,vimeoid,lattitude,longitude ,date,subject,location,creator,description,source,identifier,type
3.03.35,,Bayferrox - CC68 - Toasted Almond,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite
3.03.36,,Bayferrox - CC67 - Malibu Taupe,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite
3.03.37,,Bayferrox - CC67 - Java Brown,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite
3.03.38,,Bayferrox - CC80/CC86 - Charcoal Gray,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite
3.03.39,,Bayferrox - CC80/CC86 - Raven Black,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite
3.03.40,,Bayferrox - CC80/CC86 - Granite Rock,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite
3.03.41,,Bayferrox - Color Hardener - Mesquite Brown,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite
3.03.42,,EQUITONE - Book 1,,,,,,,Architecture ,,EQUITONE,"tectiva TE20; tectiva TE60; tectiva TE10; tectiva TE00; Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials
3.03.43,,EQUITONE - Book 2,,,,,,,Architecture ,,EQUITONE,"picutra PW 841; tectiva TE00; tectiva TE60; natura N250; Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials
3.03.44,,EQUITONE - Book 3,,,,,,,Architecture ,,EQUITONE,"nautra N 163;nautra  N 252;nautra  N 281;nautra  N 251; Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials
3.03.45,,EQUITONE - Book 4,,,,,,,Architecture ,,EQUITONE,"natura N 281; natura N 252; nautra N 211; natura N 163; Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials
3.03.46,,EQUITONE - Book 5,,,,,,,Architecture ,,EQUITONE,"materia MA200; materia MA400; tectiva TE20; natura N251;Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials
3.03.47,,EQUITONE - Book 6,,,,,,,Architecture ,,EQUITONE,"linea LT20;Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials
3.03.48,,EQUITONE - Book 7,,,,,,,Architecture ,,EQUITONE,"linea LT60; Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials
,,,,,,,,,,,,,,,
3.04.01,,AVONITE  - Foundations - White 8016 (2 copies),,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/4"" (6mm); Panel size: 96"" x 60""/48""/36""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.02,,AVONITE  - Foundations - Sandstorm 9036 (2 copies),,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/4"" (6mm); Panel size: 96"" x 60""/48""/36""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.03,,AVONITE  - Foundations - Coastline 4310,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.04,,AVONITE  - Foundations - Honey Crunch 4330,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.05,,AVONITE  - Foundations - Canary 7554,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.06,,AVONITE  - Foundations - Khaki 4331,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.07,,AVONITE  - Foundations - Tango 7552 (2 copies),,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.08,,AVONITE  - Foundations - Jungle 7553,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.09,,AVONITE  - Foundations - Hazelnut 7557,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.10,,AVONITE  - Foundations - Ginger 7551,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.11,,AVONITE  - Foundations - Shark Skin 7556,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.12,,AVONITE  - Foundations - Bronze 7820,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.13,,AVONITE  - Foundations - Star Shine 7820,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.14,,AVONITE  - Foundations - Kona 9146,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.15,,AVONITE  - Foundations - Cliffside 7931,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.16,,AVONITE  - Foundations - Super White 8026,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.17,,AVONITE  - Foundations - Aspen 9105,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.18,,AVONITE  - Foundations - Creme 8024,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.19,,AVONITE  - Foundations - Algodon 7713,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.20,,AVONITE  - Foundations - Alpine Shimmer 8206,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.21,,AVONITE  - Foundations - Kokoura 9117,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.22,,AVONITE  - Foundations - Avalanche 7502,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.23,,AVONITE  - Foundations - Stormy Gray 9010,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.24,,AVONITE  - Foundations - Bone 8010,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.25,,AVONITE  - Foundations - Ivory 8106,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.26,,AVONITE  - Foundations - Nordic 9119,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.27,,AVONITE  - Foundations - Fargo 9138,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.28,,AVONITE  - Foundations - Cairo 9130,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.29,,AVONITE  - Foundations - Boardwalk 7921,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.30,,AVONITE  - Foundations - Ice Cap 7555,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.31,,AVONITE  - Foundations - Bayside 7715,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.32,,AVONITE  - Foundations - Urban Snow 7719,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.33,,AVONITE  - Foundations - Morning Tundra 7503,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.34,,AVONITE  - Foundations - Casablanca 9137,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.35,,AVONITE  - Foundations - High Desert 9037,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.36,,AVONITE  - Foundations - Malt 7810,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.37,,AVONITE  - Foundations - Dark Roast 7735,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.38,,AVONITE  - Foundations - Jurassic 7711,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.39,,AVONITE  - Foundations - Moon Crystal 7501,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.40,,AVONITE  - Foundations - Palermo 9144,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.41,,AVONITE  - Foundations - Red Rock 7743,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.42,,AVONITE  - Foundations - Biscotti 9033,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.43,,AVONITE  - Foundations - El Cajon 7933,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.44,,AVONITE  - Foundations - Artica 9065,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.45,,AVONITE  - Foundations - Gulf Coast 7710,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.46,,AVONITE  - Foundations - Black Coral 9125,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.47,,AVONITE  - Studio Collection - Cottonwood 6600,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Recycled Acrylic Composite
3.04.48,,AVONITE  - Studio Collection - White Sands 6636,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.49,,AVONITE  - Studio Collection - Kaleidoscope 8200,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.50,,AVONITE  - Studio Collection - Palm Desert 6638,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.51,,AVONITE  - Studio Collection - Crushed Lava 6637,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.52,,AVONITE  - Studio Collection - Brown Sugar 6641 (2 copies),,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Recycled Acrylic Composite
3.04.53,,AVONITE  - Studio Collection - Back Roads 6640 (2 copies),,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Recycled Acrylic Composite
3.04.54,,AVONITE  - Studio Collection - Amber Glass 8560 (2 copies),,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.55,,AVONITE  - Studio Collection - Cirrus 8603,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.56,,AVONITE  - Studio Collection - Black Ice 7100,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.57,,AVONITE  - Studio Collection - Brazilian Blue 8100,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.58,,AVONITE  - Studio Collection - Night Pearl 8580,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.59,,AVONITE  - Studio Collection - Cement 8425,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.60,,AVONITE  - Studio Collection - New Caldron 8320,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.61,,AVONITE  - Studio Collection - Sky Glass 8465 (2 copies),,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.62,,AVONITE  - Studio Collection - Frosted Glass,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.63,,AVONITE  - Studio Collection - Antique Glass 8455 (2 copies),,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.64,,AVONITE  - Studio Collection - Goldmine 8495,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.65,,AVONITE  - Studio Collection - Blue Pearl 8000,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.66,,AVONITE  - Studio Collection - Copper Canyon 8570,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.67,,AVONITE  - Studio Collection - Nougat 8500,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.68,,AVONITE  - Studio Collection - Aztec Brown 77000,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.69,,AVONITE  - Studio Collection - Chocolate Silk 8342,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.70,,AVONITE  - Studio Collection - Sirocco 8600,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.71,,AVONITE  - Studio Collection - Silver Comet 8585,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.72,,AVONITE  - Studio Collection - Midnight Sky 1050,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.73,,AVONITE  - Studio Collection - Cobalt Glass 8485,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.74,,AVONITE  - Studio Collection - Neptune 8601,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.75,,AVONITE  - Studio Collection - Cat Eye 8330,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.76,,AVONITE  - Studio Collection - Autumn Wheat 7725,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.77,,AVONITE  - Studio Collection - Pearl 8343,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.78,,AVONITE  - Studio Collection - Cozumel 8575,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.79,,AVONITE  - Studio Collection - Tusk 8340,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite
3.04.80,,IceStone - Heirloom Grey,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.81,,IceStone - Cobalt Ice,,,,,,,Architecture ; Product Design,Current collection,IceStoneUSA,"Functional link, nothing for description",https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.82,,IceStone - Denim Sky,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.83,,IceStone - Forest Fern (2 copies),,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.84,,IceStone - Fogbound,,,,,,,Architecture ; Product Design,Current collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.85,,IceStone - Jade Snow,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.86,,IceStone - Denim Moss,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.87,,IceStone - Storm Cloud,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.88,,IceStone - Juniper,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.89,,IceStone - Tuscan Sunset,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.90,,IceStone - Ivory Cloud,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.91,,IceStone - Purple Haze,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.92,,IceStone - Sage Pearl,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.93,,IceStone - Alpine White,,,,,,,Architecture ; Product Design,Current collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.94,,IceStone - Sapphire Snow,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.95,,IceStone - Winter Sun,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.96,,IceStone - Aurora Gold,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.97,,IceStone - Sky Pearl,,,,,,,Architecture ; Product Design,Current collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.98,,IceStone - Amber Pearl (2 copies),,,,,,,Architecture ; Product Design,Current collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.99,,IceStone - Manhattan Grey,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.100,,IceStone - Gelato,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.101,,IceStone - White Pearl,,,,,,,Architecture ; Product Design,Current collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.102,,IceStone - Latte,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
3.04.103,,IceStone - Blue Sky ,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs
